Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1536b00cbf2199864e337858dbece0676ce126dd8b170b1ea6e7ded524d8c4d5,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.015258,51.584496,On or near RIVENHALL GARDENS,E01003776,Redbridge 014C,Suspect charged
1536b00cbf2199864e337858dbece0676ce126dd8b170b1ea6e7ded524d8c4d5,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.015258,51.584496,On or near RIVENHALL GARDENS,E01003776,Redbridge 014C,Suspect charged
bfff901246b7043ac40482aee47977d186fcb94590a38a672df59edd2bc5da84,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.055506,51.566973,On or near LENNOX GARDENS,E01003691,Redbridge 035B,Suspect charged
9717617bd3ab4d61e2b2d356175541b7c0e4d86dda7015ad66993565e54127bd,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.071338,51.548628,On or near BAXTER ROAD,E01003732,Redbridge 032D,Suspect charged
55011d03ee0858f1111f5bb3e1e03a80c0dad697a36c3a717b725d8ae5936b79,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.108573,51.575914,On or near Sports/Recreation Area,E01003770,Redbridge 022B,Suspect charged
d790a3823075207d894a381d379bf67f25af95503551c17d8844f0239686e21e,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.123540,51.573450,On or near SHERMAN GARDENS,E01003661,Redbridge 019A,Local resolution
469a49d093f774de6092bb2edc243433c2db7b168f7e6481f712b94972c134c9,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.067729,51.556506,On or near RODEN STREET,E01003728,Redbridge 032A,Local resolution
ffe95ee0bc19a14e93d1dc70f5decf7a35d9241cfbeadc3ba7a93e7a2dbd5aec,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.072296,51.557010,On or near Parking Area,E01003689,Redbridge 030G,Local resolution
a4d5982d6ef09628a43926cf24229cf73e9170f7a8c131f9334f6ccfc08fb55f,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.075656,51.551257,On or near TRUMAN'S ROAD,E01001747,Hackney 014B,Suspect charged
c11c90de6ca24aac7ab3f151071125dc0744f44b606525e10fa3c1990f69471d,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.043785,51.536639,On or near GROVE ROAD,E01001836,Hackney 022A,Suspect charged
80c42e62cbfbcfe4478c2242278e051b4aeab9ec6b774726652d4334a5977754,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.080478,51.527164,On or near Nightclub,E01033708,Hackney 027G,Local resolution
d45fa80ebeb70efd74068ea1b1c64f3000b7d4c891d4ea1043a29f65f2c761d5,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.045040,51.548080,On or near HOMERTON HIGH STREET,E01001729,Hackney 019A,Offender given penalty notice
d40f25b0557caa9358b9ac937e7f42dd5222367e23983c9acc4ed6d8fca09e83,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.006490,51.559134,On or near WEST STREET,E01004341,Waltham Forest 027F,Investigation complete; no suspect identified
bd7038dbf4f3ed3be218fdcb246ec68e48bb6c9c267cd5cf276a40a9d209fd5b,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.005505,51.555428,On or near HIGH ROAD LEYTONSTONE,E01004341,Waltham Forest 027F,Suspect charged
e26c6f8219221826d46c74246342647e432a16b9eb4cef97eac76a814816a098,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.007195,51.616650,On or near BAILEY CLOSE,E01004413,Waltham Forest 004C,Suspect charged
d258093d9e8069dbe8859ee18d36663e5cd1605b3046cab68d3cf9736023e287,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.012984,51.589942,On or near FOREST ROAD,E01004407,Waltham Forest 013A,Local resolution
92ff44f9b06a2b7dfa31dcec296b4bb9815dc27de8109381c30f255a120b0f77,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.030964,51.613167,On or near CORK TREE WAY,E01004453,Waltham Forest 006B,Local resolution
50067a140734da1d25b18627eb9aabbddae640901a7ec171a0d5c294ff94ab68,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.019646,51.585144,On or near HOE STREET,E01004397,Waltham Forest 017C,Suspect charged
ac84a1bd1fd45964ecd6bd5d6b5b8e794d25c600117fc0f1b20a9235542e99ad,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.028931,51.614742,On or near HALL LANE,E01004453,Waltham Forest 006B,Suspect charged
0495e58011dc6423461b14990e3ca3674d9818bbcacdc5814dfad24e0191ca60,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.018503,51.600125,On or near CECIL ROAD,E01004346,Waltham Forest 011B,Local resolution
9becb76cd0bffda92d80a6005971ea176e535d5b37a0facb60c52e15f51d6340,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.021505,51.597513,On or near PENRHYN GROVE,E01004346,Waltham Forest 011B,Offender given a caution
bd3cab31f94e4c4ff894989372e930c544583576a6b4d4598d59c46a12489bd8,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.130217,51.551746,On or near WOOD LANE,E01000077,Barking and Dagenham 008F,Investigation complete; no suspect identified
ab0f294c443b5d65cfa7d5a96feb88b2239126f5cd616bcc116dd156ecd80d9b,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.073344,51.531524,On or near HANDTROUGH WAY,E01033587,Barking and Dagenham 021E,Suspect charged
ffb48c5537afc43237c05783d2f4654d62d8fcb3b577b1e64aea64aecae61e4b,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.095686,51.634575,On or near SHRUBBERY GARDENS,E01001569,Enfield 022E,Suspect charged
dcd55a8a7c6897f3302fd2bfe1b6c8b496d139ab99da0e194e9902af47053e56,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.101947,51.660089,On or near CAPSTAN RIDE,E01001471,Enfield 010C,Local resolution
233d0a6cb9e06a4036516f5b87258402a6b2197c95c997b5a4592b36e8e160e5,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.068812,51.613049,On or near LANCASTER ROAD,E01001558,Enfield 033E,Local resolution
3634e4609b590df3c5770bdb0c08b0d1a6c51a47038b6f628099a9ef1dc1f036,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.045134,51.668590,On or near DELL ROAD,E01001548,Enfield 002D,Local resolution
225c59d4cb664026e39f05ed65efe9d4e4dd36e380a245e4c34803466899a8b2,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.104341,51.615175,On or near Sports/Recreation Area,E01001500,Enfield 035D,Suspect charged
6a7ff34b2c2d39b37824f5471e856edbd9b73cc4a1a5e7f337cccb9b22ffabc9,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.056667,51.633279,On or near WATER LANE,E01001479,Enfield 023A,Local resolution
41ba9a2f4e411c3de6f25082efcc740bd6b7e849cd0e186fc04de436b1fcbc59,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.041353,51.658680,On or near SWAN WAY,E01001436,Enfield 007D,Offender given penalty notice
7d0905681b4f05a1061de2e018fa2f8e020467ad0202d890b215e797b6a2ba5a,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.032578,51.521671,On or near WOODSIDE ROAD,E01003601,Newham 028A,Investigation complete; no suspect identified
7d844536615c02b41232cb6e841dbcdacb17db85c8a38d7ea9233e3a6a16cc34,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.027773,51.510208,On or near BETTS ROAD,E01003515,Newham 036D,Local resolution
8168996b9a4fe6a9e65705638b48145b04c3453f404296e8127755d8d09b3813,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.011043,51.548517,On or near CARROLL CLOSE,E01003549,Newham 006C,Suspect charged
a88d678c552eade4f81f126570349a64201c2928412b6dcb7b28ef92c6891650,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.013672,51.543382,On or near TOWNLEY COURT,E01003553,Newham 009B,Suspect charged
d19a76e41dca1623ab98c1570241c2f0512fc4f785de464f3cdb3424346e5a14,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.000102,51.542701,On or near SERVICE ROUTE NO 3,E01003617,Newham 012B,Local resolution
91f74c72260003ba5bd67ee0b37cc02a9ed8dcebf6188e5093006aea06e00957,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.022134,51.538426,On or near Park/Open Space,E01003574,Newham 017D,Suspect charged
91f74c72260003ba5bd67ee0b37cc02a9ed8dcebf6188e5093006aea06e00957,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.022134,51.538426,On or near Park/Open Space,E01003574,Newham 017D,Suspect charged
91f74c72260003ba5bd67ee0b37cc02a9ed8dcebf6188e5093006aea06e00957,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.022134,51.538426,On or near Park/Open Space,E01003574,Newham 017D,Suspect charged
b21384ef1c5b9ef95747fc5ef760296944516431592cd8e4e8b6f7c976a6c361,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.034631,51.536357,On or near Supermarket,E01003569,Newham 017B,Suspect charged
2542c87c1c3e93acdaefd5628940c9ce77a14913afbc49d32695220319422f3d,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.025029,51.523088,On or near Police Station,E01003507,Newham 031A,Local resolution
0f9c081cc635dde40750c11c0f8f861abc084d73c27ba240b32135f81ed0c5db,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.000338,51.542255,On or near SERVICE ROUTE NO 2,E01003617,Newham 012B,Local resolution
9301eee902dcf96be44fc341767f29b7998726a0dc1a0d704caf98dd4b7a1a2f,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.051253,51.536589,On or near RAY MASSEY WAY,E01003521,Newham 018B,Offender given penalty notice
dfb9e4b242188b10efe76ac6713846f4909efc85f638685b881355e88493cd0f,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.039266,51.510692,On or near ROYAL ROAD,E01003514,Newham 036C,Local resolution
e60931eb01763a39939427fd8d2d2d331ddf42ba832c3656b5f4ddb38d2932c8,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.055837,51.530160,On or near HIGH STREET SOUTH,E01003523,Newham 024A,Local resolution
d01f425ffbdcc3aafc7a66abb7a6cc102a0883367ced3593839a612fe2e89c69,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.036743,51.535871,On or near PARK ROAD,E01003566,Newham 014D,Suspect charged
69edc0ece6f852bddb1cd2474b8fdc2794c79fd9ff306d7cb01a144f467b34b2,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.052934,51.528124,On or near RANCLIFFE ROAD,E01003527,Newham 024B,Local resolution
d311e0747d543cba4d608b88fc79cced7e1cce9b85749af707aeaff6970ff90e,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.025993,51.502568,On or near Petrol Station,E01033580,Newham 037F,Offender given penalty notice
f73a3e0dcd36f35edaddd21796b9b05ee53cbbd25abd2578e779468fdc066147,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.000338,51.542255,On or near SERVICE ROUTE NO 2,E01003617,Newham 012B,Suspect charged
e5e515b35b6f85adbd7524e46f167ecd0575cc4d282e7dc72ffa537c02ab0eb7,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.000338,51.542255,On or near SERVICE ROUTE NO 2,E01003617,Newham 012B,Suspect charged
3c2e5670d648966a552cd755028aa94fdafd14510fb0ffe454cceae31ade6749,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.202527,51.513477,On or near PENERLEY ROAD,E01002347,Havering 030D,Suspect charged
169f7c66c4b2ee01f8914e2664e06e9c8006fcce8a320a5b0d077298840dade8,2019-12,Metropolitan Police Service,Metropolitan Police Service,0.177183,51.582521,On or near THE AVENUE,E01002353,Havering 013B,Suspect charged
4926bf7579aa3a2f01d96cf641dd075cd24915da77738e09d788f8e11a5c33d1,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.137427,51.496680,On or near HOWICK PLACE,E01004748,Westminster 020E,Local resolution
d4493c639dc8ffa7aa9623c6de9c0a011643b96b80dc7269caa11c85ae7b01ee,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.179465,51.484427,On or near LIMERSTON STREET,E01002912,Kensington and Chelsea 020E,Suspect charged
79b05e0af8c9294b752ca14615da579246ab0a4465c9c35bf99c87f944f5c0c5,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.190654,51.477559,On or near WATERFORD ROAD,E01001923,Hammersmith and Fulham 020D,Offender given a drugs possession warning
a4ebe7fc34f3589485320e2c9aee84401562f635a7804da091de94a461bb5b94,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.206374,51.497153,On or near Petrol Station,E01002867,Kensington and Chelsea 009C,Suspect charged
f2174a66de077b3ee6c8452f020954c8a2b0e56ca078cd0c83659f5df738e013,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.224674,51.492971,On or near Pedestrian Subway,E01001898,Hammersmith and Fulham 013C,Suspect charged
f2174a66de077b3ee6c8452f020954c8a2b0e56ca078cd0c83659f5df738e013,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.224674,51.492971,On or near Pedestrian Subway,E01001898,Hammersmith and Fulham 013C,Suspect charged
060921d91971a59b62029f281bc183fb2e37ce80ab2196de253f8c12c1482108,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.222609,51.505331,On or near ALDINE STREET,E01001943,Hammersmith and Fulham 004A,Suspect charged
7d9634cc707a75db9c21d26cdf9e09d82309509b8f8f274329874788a936bc94,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.213968,51.494166,On or near HAMMERSMITH ROAD,E01001871,Hammersmith and Fulham 012E,Suspect charged
de25451f6afe1557f5d7a442466de505054243c2a4da2e11a5e3d69f58e5f47b,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.224078,51.493133,On or near Pedestrian Subway,E01001898,Hammersmith and Fulham 013C,Suspect charged
bd0cb8146a728c18129eae94d3a555bd2e1783377e63fa236cc134aac6d12afa,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.206600,51.493955,On or near LISGAR TERRACE,E01001868,Hammersmith and Fulham 012C,Suspect charged
b36b76b4b40abdfe84a89758508bacc25c7f831f35a443b45419dd4f06fb8d14,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.218794,51.503763,On or near Supermarket,E01001857,Hammersmith and Fulham 007D,Local resolution
965556bbff74ef294538c6aa2833b106c2d14d5b74b271a788189f64e99ba4ae,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.194958,51.479424,On or near HARWOOD ROAD,E01001920,Hammersmith and Fulham 020A,Suspect charged
6b0ac27f3128c2bb46f2b66874d22ee7e4a476d77e5a3b21f052dc31a0e07d60,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.225367,51.505562,On or near HOPGOOD STREET,E01001943,Hammersmith and Fulham 004A,Suspect charged
343ac920971a549b71a931f125224b71fe700ccd3eab16b986427084f92ca123,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.197369,51.527832,On or near MALVERN ROAD,E01004678,Westminster 005D,Offender given a caution
7fcb063cc5a96b1f92877ce4f71c40f603b69cd03a2460c5926fac7400deda35,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.153101,51.514868,On or near Parking Area,E01004714,Westminster 011B,Suspect charged
3a8ae03fbc63795f51032ed84ed476cf9b61a25b44217f13b22c93608a533631,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.132473,51.511790,On or near SHAFTESBURY AVENUE,E01004763,Westminster 013B,Suspect charged
5723f73472f418afaa4c8623ab61cbe10d81e65008475d75cc9f94b0792d8b70,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.137848,51.513224,On or near MARSHALL STREET,E01033596,Westminster 013F,Local resolution
c815ede1eb0507dd444847b584c882fee1fd651fad3e54f86bfb08eaa5202206,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.145678,51.492171,On or near HUGH STREET,E01004750,Westminster 023E,Suspect charged
c815ede1eb0507dd444847b584c882fee1fd651fad3e54f86bfb08eaa5202206,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.145678,51.492171,On or near HUGH STREET,E01004750,Westminster 023E,Suspect charged
8f91f078fa975d4f3a45cf6b998c069bb61a93c8bcb4292a5d044a6932ce774d,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.153101,51.514868,On or near Parking Area,E01004714,Westminster 011B,Suspect charged
8f91f078fa975d4f3a45cf6b998c069bb61a93c8bcb4292a5d044a6932ce774d,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.153101,51.514868,On or near Parking Area,E01004714,Westminster 011B,Suspect charged
23cfc4b5b82ba7323c60c45207d1209e15fc7b7a9cffd2717fec302abbbdd82c,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.132162,51.488027,On or near BESSBOROUGH PLACE,E01004737,Westminster 024C,Local resolution
640c2bf7162e1f6f30fb069e354d7b88515d23536e654ea7ab2081b9cc66ba28,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.127772,51.511859,On or near GREAT NEWPORT STREET,E01004734,Westminster 018A,Suspect charged
32f348c3ed3758d3c7157ec7c9800e4d0283cd8a95da8014543a2121c3379724,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.126974,51.506712,On or near CRAIG'S COURT,E01004736,Westminster 018C,Local resolution
5822e6d0e67379ac76bba22c13d2624dbacc7631995a6a15c329c8c4c399a7c4,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.128902,51.511715,On or near LITTLE NEWPORT STREET,E01004734,Westminster 018A,Offender given a caution
a0fe3bbedc096f4848d6d57a30df077c6f30fb544a8fd324930c660f4ffd0792,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.128996,51.510835,On or near Nightclub,E01004734,Westminster 018A,Suspect charged
7911cfee0ede75243034787040e0e83b809373edfe0d4f2c578297b4b61c582c,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.170126,51.520890,On or near CORLETT STREET,E01033604,Westminster 009J,Investigation complete; no suspect identified
5d80eac72c36298e1f97bfb21afdf21b11ce1c0130c9938a72c5c4332f782167,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.126199,51.511555,On or near GARRICK STREET,E01004734,Westminster 018A,Local resolution
a984cebf1d9550b0cba31f4983e5b313b0d3e9a2001e71fac449ee56b080038c,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.132707,51.515948,On or near SOHO STREET,E01004763,Westminster 013B,Suspect charged
00457b1fb2db09cd31932d1df0e7791a750099a5e1afc1a0dbd6d8565a6f8d3c,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.128902,51.511715,On or near LITTLE NEWPORT STREET,E01004734,Westminster 018A,Offender given penalty notice
46b7a475221c2a44001c45d2328ae13f1c4f9c3ef7ebb1c05aef4d8d3152cbb9,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.132593,51.513096,On or near BOURCHIER STREET,E01033596,Westminster 013F,Offender given a caution
6a741bb309ed267e475ef3e8c5fa033b5204adeec8f04e9c8b92a95286555a55,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.170573,51.509369,On or near WEST CARRIAGE DRIVE,E01004689,Westminster 019C,Local resolution
94c7eca302d5187471d1da8abc4c01bf7f9c9c097a02e2a941f38dae7d9afa6e,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.170573,51.509369,On or near WEST CARRIAGE DRIVE,E01004689,Westminster 019C,Local resolution
5e5472368d89b542f213e47da2690cffd08b881e0af47d6ba3f96357f40c8b88,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.175813,51.404822,On or near BOUNDARY BUSINESS COURT,E01003378,Merton 018B,Offender given a caution
5c446a4f4b67cff6a96b25e0eef6b92bcedc266613d67772d98caf6bdca32c3b,2019-12,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
519de7a968f8565350155dc6c32babd257620861a23b3bd0e08d96feddbcf679,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.163288,51.427810,On or near TOTTERDOWN STREET,E01004527,Wandsworth 035C,Local resolution
f879f9ac79c91692dc9f3d9242a823ea5519933d4f5288d3da209fb42f6fe53b,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.301232,51.409810,On or near Parking Area,E01002968,Kingston upon Thames 009C,Suspect charged
1739dd9948ac9b28382a51375477e76c8c0accff32b97b6f172291eaa5f39c5e,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.282779,51.381125,On or near TOLWORTH BROADWAY,E01002919,Kingston upon Thames 017B,Suspect charged
006181e89e32b4b65206d5ffaedec7323328ae732482258314695410a4efec7f,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.301979,51.401656,On or near FASSETT ROAD,E01002965,Kingston upon Thames 009A,Suspect charged
b0299f869f521df433210a5b68d38c848893087c72a2f46236a0b317358e8947,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.297745,51.413869,On or near ELM GROVE,E01033569,Kingston upon Thames 004G,Suspect charged
b171ee2ac8ffaee0bd784d93f761b96e1512ab7af133ef0104f64d4fa1e4a14d,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.352382,51.468874,On or near JAMES STREET,E01002642,Hounslow 015A,Suspect charged
c813c216b7449d8b369c4330f550ee54634d66c43d1f0105d83accf291f97421,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.333842,51.458504,On or near SUMMERWOOD ROAD,E01002673,Hounslow 020E,Suspect charged
dee64e8c99b8813fb89bd7278c8e3ce5c34445f61b1128689ad1298f5e8bfdf0,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.252478,51.487660,On or near DORCHESTER GROVE,E01002569,Hounslow 001A,Suspect charged
490edd00fca9cf8e3c0f5b7dc232c8e9a792afaea8dbcc54ccdc4c52d8ccac22,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.405661,51.477335,On or near REGENT CLOSE,E01002586,Hounslow 013D,Offender given penalty notice
87ce1819c6d3ab8e55626f4e4d6124c12c4260d6363974fdd93524dcb1381a18,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.308705,51.483908,On or near CAXTON MEWS,E01002684,Hounslow 006D,Suspect charged
0fbc5e977bd7a632befab3d66f09ef6082eafcd8bfe1afa4395550ab20c4b252,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.347197,51.427490,On or near HAMPTON ROAD,E01003814,Richmond upon Thames 019C,Suspect charged
7931c254d126db189ebf3c5a90f741d7e7a074896a1b56f959fa92d8f56580c0,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.305287,51.459939,On or near Shopping Area,E01003876,Richmond upon Thames 008B,Suspect charged
fda210fbc56d9ae7efe0abac46314e4fab350e3c0714d97ca05e33ef0a39ea22,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.365631,51.430113,On or near UXBRIDGE ROAD,E01003830,Richmond upon Thames 020C,Suspect charged
5adb45015ddf8845fd9c2afda33d72199b5db2150fc7f57713810dec574e6c80,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.472275,51.508408,On or near CHERRY ORCHARD,E01002529,Hillingdon 029C,Suspect charged
667fc5dffb554369f28a663b00b68fb072567961c89dc5553792076fbe6e25d0,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.456326,51.487005,On or near SIPSON CLOSE,E01002447,Hillingdon 031C,Suspect charged
2d7cead00358bfd9b27eb9ccd7e3ebd9f5c3274ea863f5bb9dd155e69ac5557a,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.184655,51.517645,On or near ORSETT TERRACE,E01004656,Westminster 014D,Local resolution
62899895cc728022b7aa3c537d8fa3bc2f84fd0b135758d5ede39573323b7e9a,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.475559,51.545148,On or near Shopping Area,E01002515,Hillingdon 015D,Suspect charged
b0b761fbade432309a87de8fb47ab5d4fc5d87907420604d6b8a3f62ae6f1385,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.476558,51.545898,On or near Shopping Area,E01002515,Hillingdon 015D,Suspect charged
3b9e6f263e74584f050c6d585b1c1d3cc4a745ed25d6b8f363975a8964c9ffde,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.468192,51.499111,On or near HARMONDSWORTH ROAD,E01002530,Hillingdon 029D,Suspect charged
8f71d3a373e5a9812b73236cf416b58218c9bba76b6c7f5c81c406bd0ad79e19,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.479225,51.548091,On or near REDFORD WAY,E01002514,Hillingdon 015C,Local resolution
add00ae712b0402e2e02d9054bd13b7509ab19bbecfa7a11083140d8ad290dd7,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.427268,51.517741,On or near JUDGE HEATH LANE,E01002504,Hillingdon 027D,Suspect charged
4c5dbb503840739c9f18e73981dc8c2c5469bb43bcf452e57e59b2fcbdf4f038,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.451842,51.469708,On or near Airport/Airfield,E01002444,Hillingdon 031A,Offender given a caution
61766423fc495b1d29883bed4965570a7d5913fbd2afe02710d733d8614d65a2,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.121762,51.452978,On or near Theatre/Concert Hall,E01003024,Lambeth 021D,Local resolution
513670158abf4b805c65c6944bace237dbeb41e074180ce1a6e56f0bf838721e,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.119029,51.478510,On or near KIBWORTH STREET,E01003125,Lambeth 006E,Offender given a caution
2d42d61b485f42b2a2d83a3140d9baccde2ac0f663de52bd728e7726c269f8da,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.134623,51.461250,On or near TRIANGLE PLACE,E01003041,Lambeth 017C,Suspect charged
91afee9b1437937dc208afc532e8c9e263835676f4c57f946eb6e358d3e57d22,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.122318,51.478355,On or near TRADESCANT ROAD,E01003129,Lambeth 004E,Suspect charged
60094ee4394ea0a4eb752e3c654dc694bf0536f1767d59f5a9260dc48df69976,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.117391,51.501136,On or near WESTMINSTER BRIDGE ROAD,E01003013,Lambeth 036A,Suspect charged
bb290980f23c34537e35b097f3b99384528e3dea2d33d7e828a3e80aa7d96ebe,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.124711,51.451965,On or near Prison,E01003021,Lambeth 021A,Suspect charged
25bb50e6ecbe2573ca76c9b85c459594bbb3e47271ff5b02dd063607da8d458e,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.116643,51.457060,On or near KETT GARDENS,E01003176,Lambeth 016E,Local resolution
870b7c94d42e2f516286b8058731202e1b0d9c58bf355877aaf89dbeda0dd7a2,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.119831,51.454449,On or near ARODENE ROAD,E01003018,Lambeth 020A,Suspect charged
943f2df2ff80ceecc103243ff566fee6cbcf643d1f34050034e2624f9e053248,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.120094,51.465209,On or near MORDAUNT STREET,E01003053,Lambeth 015B,Offender given a caution
9137997bdc33f377b5f4ac6eae44142d0c93dbe03cc869b828e72051a13693a4,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.133311,51.471544,On or near UNION GROVE,E01003092,Lambeth 008C,Local resolution
1db9b979bbed6798d7c0d3abc184504f9ac001902a04d4bfa4dd763f06fa6ccb,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.123560,51.413332,On or near Parking Area,E01001085,Croydon 004A,Local resolution
bd7365e75045bc1e57929e2b6fc5f47fdb07efc83eba83d864602a3735e9b7bb,2019-12,Metropolitan Police Service,Metropolitan Police Service,-0.220927,51.402297,On or near Sports/Recreation Area,E01003362,Merton 021A,Suspect charged
